"","location","site","zone","stat_num","recording_date","R_time","species_code","scientific_name","species_english_name","rain","wind","noise","industry_noise","audio_quality","species_individual_name","abundance","min0_voc","min0_start","min1_voc","min1_start","min2_voc","min2_start","min3_voc","min3_start","comment","species_comment","project","data_set","survey_type","surv_key"
"81","CANOL_S3","CANOL","S","3","7/4/2019","07:45:00","GCTH","Catharus_minimus","Gray-cheeked Thrush",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Song",51,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S3_7/4/2019_07:45:00_ARU"
"82","CANOL_S3","CANOL","S","3","7/4/2019","07:45:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,0,0,"No audio quality issues",1,"ONE","Song",7.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S3_7/4/2019_07:45:00_ARU"
"83","CANOL_S3","CANOL","S","3","7/4/2019","07:45:00","NOWA","Parkesia_noveboracensis","Northern Waterthrush",0,0,0,0,"No audio quality issues",1,"ONE","Song",28.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S3_7/4/2019_07:45:00_ARU"
"84","CANOL_S3","CANOL","S","3","7/4/2019","07:45:00","RCKI","Regulus_calendula","Ruby-crowned Kinglet",0,0,0,0,"No audio quality issues",1,"ONE","Song",3.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S3_7/4/2019_07:45:00_ARU"
"85","CANOL_S3","CANOL","S","3","7/4/2019","07:45:00","SWTH","Catharus_ustulatus","Swainson's Thrush",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Song",2.9,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S3_7/4/2019_07:45:00_ARU"
"86","CANOL_S3","CANOL","S","3","7/8/2019","06:45:00","BLPW","Setophaga_striata","Blackpoll Warbler",0,0,0,0,"No audio quality issues",1,"ONE","Song",7.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S3_7/8/2019_06:45:00_ARU"
"87","CANOL_S3","CANOL","S","3","7/8/2019","06:45:00","BLPW","Setophaga_striata","Blackpoll Warbler",0,0,0,0,"No audio quality issues",2,"ONE","Song",37,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S3_7/8/2019_06:45:00_ARU"
"88","CANOL_S3","CANOL","S","3","7/8/2019","06:45:00","BOCH","Poecile_hudsonicus","Boreal Chickadee",0,0,0,0,"No audio quality issues",1,"ONE","Call",42.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S3_7/8/2019_06:45:00_ARU"
"89","CANOL_S3","CANOL","S","3","7/8/2019","06:45:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,0,0,0,"No audio quality issues",1,"ONE","Song",10.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S3_7/8/2019_06:45:00_ARU"
"90","CANOL_S3","CANOL","S","3","7/8/2019","06:45:00","GCTH","Catharus_minimus","Gray-cheeked Thrush",0,0,0,0,"No audio quality issues",1,"ONE","Song",12.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S3_7/8/2019_06:45:00_ARU"
"91","CANOL_S3","CANOL","S","3","7/8/2019","06:45:00","RCKI","Regulus_calendula","Ruby-crowned Kinglet",0,0,0,0,"No audio quality issues",1,"ONE","Song",9.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S3_7/8/2019_06:45:00_ARU"
"92","CANOL_S3","CANOL","S","3","7/8/2019","06:45:00","SWTH","Catharus_ustulatus","Swainson's Thrush",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Song",35.2,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S3_7/8/2019_06:45:00_ARU"
"93","CANOL_S6","CANOL","S","6","7/2/2019","07:45:00","AMRO","Turdus_migratorius","American Robin",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Call",33.4,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S6_7/2/2019_07:45:00_ARU"
"94","CANOL_S6","CANOL","S","6","7/2/2019","07:45:00","BLPW","Setophaga_striata","Blackpoll Warbler",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Song",30.4,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S6_7/2/2019_07:45:00_ARU"
"95","CANOL_S6","CANOL","S","6","7/2/2019","07:45:00","CHSP","Spizella_passerina","Chipping Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",1.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S6_7/2/2019_07:45:00_ARU"
"96","CANOL_S6","CANOL","S","6","7/2/2019","07:45:00","FOSP","Passerella_iliaca","Fox Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",9.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S6_7/2/2019_07:45:00_ARU"
"97","CANOL_S6","CANOL","S","6","7/2/2019","07:45:00","FOSP","Passerella_iliaca","Fox Sparrow",0,0,0,0,"No audio quality issues",2,"ONE",NA,NA,"Song",2.2,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S6_7/2/2019_07:45:00_ARU"
"98","CANOL_S6","CANOL","S","6","7/2/2019","07:45:00","GCTH","Catharus_minimus","Gray-cheeked Thrush",0,0,0,0,"No audio quality issues",1,"ONE","Song",7.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S6_7/2/2019_07:45:00_ARU"
"99","CANOL_S6","CANOL","S","6","7/2/2019","07:45:00","PISI","Spinus_pinus","Pine Siskin",0,0,0,0,"No audio quality issues",1,"ONE","Call",13,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S6_7/2/2019_07:45:00_ARU"
"100","CANOL_S6","CANOL","S","6","7/2/2019","07:45:00","RCKI","Regulus_calendula","Ruby-crowned Kinglet",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Song",47.5,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S6_7/2/2019_07:45:00_ARU"
"101","CANOL_S6","CANOL","S","6","7/2/2019","07:45:00","SWTH","Catharus_ustulatus","Swainson's Thrush",0,0,0,0,"No audio quality issues",1,"ONE","Song",15.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S6_7/2/2019_07:45:00_ARU"
"102","CANOL_S6","CANOL","S","6","7/2/2019","07:45:00","YRWA","Setophaga_coronata","Yellow-rumped Warbler",0,0,0,0,"No audio quality issues",1,"ONE","Song",8.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S6_7/2/2019_07:45:00_ARU"
"103","CANOL_S6","CANOL","S","6","7/7/2019","06:30:00","BLPW","Setophaga_striata","Blackpoll Warbler",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Song",46.4,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S6_7/7/2019_06:30:00_ARU"
"104","CANOL_S6","CANOL","S","6","7/7/2019","06:30:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,0,0,0,"No audio quality issues",1,"ONE","Song",0.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S6_7/7/2019_06:30:00_ARU"
"105","CANOL_S6","CANOL","S","6","7/7/2019","06:30:00","FOSP","Passerella_iliaca","Fox Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",10.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S6_7/7/2019_06:30:00_ARU"
"106","CANOL_S6","CANOL","S","6","7/7/2019","06:30:00","FOSP","Passerella_iliaca","Fox Sparrow",0,0,0,0,"No audio quality issues",2,"ONE",NA,NA,"Song",24.9,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S6_7/7/2019_06:30:00_ARU"
"107","CANOL_S6","CANOL","S","6","7/7/2019","06:30:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,0,0,"No audio quality issues",1,"ONE","Song",3.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S6_7/7/2019_06:30:00_ARU"
"108","CANOL_S6","CANOL","S","6","7/7/2019","06:30:00","RCKI","Regulus_calendula","Ruby-crowned Kinglet",0,0,0,0,"No audio quality issues",1,"ONE","Song",8.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S6_7/7/2019_06:30:00_ARU"
"109","CANOL_S8","CANOL","S","8","6/29/2019","07:30:00","ATSP","Spizelloides_arborea","American Tree Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",4.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_6/29/2019_07:30:00_ARU"
"110","CANOL_S8","CANOL","S","8","6/29/2019","07:30:00","ATSP","Spizelloides_arborea","American Tree Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",6.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_6/29/2019_07:30:00_ARU"
"111","CANOL_S8","CANOL","S","8","6/29/2019","07:30:00","ATSP","Spizelloides_arborea","American Tree Sparrow",0,0,0,0,"No audio quality issues",3,"ONE","Song",29.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_6/29/2019_07:30:00_ARU"
"112","CANOL_S8","CANOL","S","8","6/29/2019","07:30:00","CHSP","Spizella_passerina","Chipping Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",18.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_6/29/2019_07:30:00_ARU"
"113","CANOL_S8","CANOL","S","8","6/29/2019","07:30:00","CHSP","Spizella_passerina","Chipping Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",22.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_6/29/2019_07:30:00_ARU"
"114","CANOL_S8","CANOL","S","8","6/29/2019","07:30:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,0,0,0,"No audio quality issues",1,"ONE","Song",2.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_6/29/2019_07:30:00_ARU"
"115","CANOL_S8","CANOL","S","8","6/29/2019","07:30:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,0,0,0,"No audio quality issues",2,"ONE","Song",12.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_6/29/2019_07:30:00_ARU"
"116","CANOL_S8","CANOL","S","8","6/29/2019","07:30:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",0,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_6/29/2019_07:30:00_ARU"
"117","CANOL_S8","CANOL","S","8","6/29/2019","07:30:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",2.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_6/29/2019_07:30:00_ARU"
"118","CANOL_S8","CANOL","S","8","6/29/2019","07:30:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",3,"ONE","Song",0.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_6/29/2019_07:30:00_ARU"
"119","CANOL_S8","CANOL","S","8","6/29/2019","07:30:00","OCWA","Oreothylpis_celata","Orange-crowned Warbler",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Song",4.7,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_6/29/2019_07:30:00_ARU"
"120","CANOL_S8","CANOL","S","8","6/29/2019","07:30:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Song",48.9,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_6/29/2019_07:30:00_ARU"
"121","CANOL_S8","CANOL","S","8","6/29/2019","07:30:00","YRWA","Setophaga_coronata","Yellow-rumped Warbler",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Song",8.6,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_6/29/2019_07:30:00_ARU"
"122","CANOL_S8","CANOL","S","8","7/4/2019","06:30:00","ATSP","Spizelloides_arborea","American Tree Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",1.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/4/2019_06:30:00_ARU"
"123","CANOL_S8","CANOL","S","8","7/4/2019","06:30:00","ATSP","Spizelloides_arborea","American Tree Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",3.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/4/2019_06:30:00_ARU"
"124","CANOL_S8","CANOL","S","8","7/4/2019","06:30:00","CHSP","Spizella_passerina","Chipping Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",17.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/4/2019_06:30:00_ARU"
"125","CANOL_S8","CANOL","S","8","7/4/2019","06:30:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",2.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/4/2019_06:30:00_ARU"
"126","CANOL_S8","CANOL","S","8","7/4/2019","06:30:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",6.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/4/2019_06:30:00_ARU"
"127","CANOL_S8","CANOL","S","8","7/4/2019","06:30:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",3,"ONE","Song",56.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/4/2019_06:30:00_ARU"
"128","CANOL_S8","CANOL","S","8","7/4/2019","06:30:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",4,"ONE",NA,NA,NA,NA,"Song",2.5,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/4/2019_06:30:00_ARU"
"129","CANOL_S8","CANOL","S","8","7/4/2019","06:30:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",5,"ONE",NA,NA,"Song",58.8,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/4/2019_06:30:00_ARU"
"130","CANOL_S8","CANOL","S","8","7/4/2019","06:30:00","RCKI","Regulus_calendula","Ruby-crowned Kinglet",0,0,0,0,"No audio quality issues",1,"ONE","Song",22.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/4/2019_06:30:00_ARU"
"131","CANOL_S8","CANOL","S","8","7/4/2019","06:30:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",10.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/4/2019_06:30:00_ARU"
"132","CANOL_S8","CANOL","S","8","7/4/2019","06:30:00","WCSP","Zonotrichia_leucophrys","White-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",36.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/4/2019_06:30:00_ARU"
"133","CANOL_S8","CANOL","S","8","7/7/2019","03:45:00","CHSP","Spizella_passerina","Chipping Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",0.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/7/2019_03:45:00_ARU"
"134","CANOL_S8","CANOL","S","8","7/7/2019","03:45:00","CHSP","Spizella_passerina","Chipping Sparrow",0,0,0,0,"No audio quality issues",2,"ONE",NA,NA,NA,NA,"Song",38.7,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/7/2019_03:45:00_ARU"
"135","CANOL_S8","CANOL","S","8","7/7/2019","03:45:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,0,0,0,"No audio quality issues",1,"ONE","Song",6.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/7/2019_03:45:00_ARU"
"136","CANOL_S8","CANOL","S","8","7/7/2019","03:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/7/2019_03:45:00_ARU"
"137","CANOL_S8","CANOL","S","8","7/7/2019","03:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",3.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/7/2019_03:45:00_ARU"
"138","CANOL_S8","CANOL","S","8","7/7/2019","03:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",3,"ONE","Song",3.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/7/2019_03:45:00_ARU"
"139","CANOL_S8","CANOL","S","8","7/7/2019","03:45:00","WCSP","Zonotrichia_leucophrys","White-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",5.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/7/2019_03:45:00_ARU"
"140","CANOL_S8","CANOL","S","8","7/7/2019","03:45:00","WCSP","Zonotrichia_leucophrys","White-crowned Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",8.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_7/7/2019_03:45:00_ARU"
"141","CANOL_S8","CANOL","S","8","8/2/2019","07:45:00","ATSP","Spizelloides_arborea","American Tree Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",6.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_8/2/2019_07:45:00_ARU"
"142","CANOL_S8","CANOL","S","8","8/2/2019","07:45:00","FOSP","Passerella_iliaca","Fox Sparrow",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Song",30.7,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_8/2/2019_07:45:00_ARU"
"143","CANOL_S8","CANOL","S","8","8/2/2019","07:45:00","FOSP","Passerella_iliaca","Fox Sparrow",0,0,0,0,"No audio quality issues",2,"ONE",NA,NA,NA,NA,"Song",38.5,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_8/2/2019_07:45:00_ARU"
"144","CANOL_S8","CANOL","S","8","8/2/2019","07:45:00","GRAJ","Perisoreus_canadensis","Gray Jay",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Call",19.5,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_8/2/2019_07:45:00_ARU"
"145","CANOL_S8","CANOL","S","8","8/2/2019","07:45:00","YRWA","Setophaga_coronata","Yellow-rumped Warbler",0,0,0,0,"No audio quality issues",1,"ONE","Call",2.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_8/2/2019_07:45:00_ARU"
"146","CANOL_S8","CANOL","S","8","8/10/2019","07:15:00","WCSP","Zonotrichia_leucophrys","White-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Call",14.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_8/10/2019_07:15:00_ARU"
"147","CANOL_S8","CANOL","S","8","8/10/2019","07:15:00","WIWA","Cardellina_pusilla","Wilson's Warbler",0,0,0,0,"No audio quality issues",1,"ONE","Call",3.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CANOL_S8_8/10/2019_07:15:00_ARU"
"148","CARIB_A1","CARIB","A","1","7/7/2019","05:30:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,2,0,0,"No audio quality issues",1,"ONE",NA,NA,"Call",0.5,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CARIB_A1_7/7/2019_05:30:00_ARU"
"149","CARIB_A1","CARIB","A","1","7/8/2019","05:45:00","PISI","Spinus_pinus","Pine Siskin",0,1,0,0,"No audio quality issues",1,"ONE","Call",7.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CARIB_A1_7/8/2019_05:45:00_ARU"
"150","CARIB_A1","CARIB","A","1","7/10/2019","05:30:00","BRSP","Spizella_breweri","Brewer's Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",0,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CARIB_A1_7/10/2019_05:30:00_ARU"
"151","CARIB_A1","CARIB","A","1","7/10/2019","05:30:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",7.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CARIB_A1_7/10/2019_05:30:00_ARU"
"152","CARIB_A1","CARIB","A","1","7/10/2019","05:30:00","WCSP","Zonotrichia_leucophrys","White-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",11.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CARIB_A1_7/10/2019_05:30:00_ARU"
"153","CARIB_A1","CARIB","A","1","7/10/2019","05:30:00","WCSP","Zonotrichia_leucophrys","White-crowned Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Call",4.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CARIB_A1_7/10/2019_05:30:00_ARU"
"154","CARIB_A1","CARIB","A","1","7/10/2019","05:30:00","WCSP","Zonotrichia_leucophrys","White-crowned Sparrow",0,0,0,0,"No audio quality issues",3,"ONE","Call",35,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CARIB_A1_7/10/2019_05:30:00_ARU"
"155","CARIB_A2","CARIB","A","2","7/5/2019","04:15:00","HOLA","Eremophila_alpestris","Horned Lark",0,0,0,0,"No audio quality issues",1,"ONE","Song",2.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CARIB_A2_7/5/2019_04:15:00_ARU"
"156","CARIB_A2","CARIB","A","2","7/5/2019","04:15:00","HOLA","Eremophila_alpestris","Horned Lark",0,0,0,0,"No audio quality issues",2,"ONE","Song",37.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CARIB_A2_7/5/2019_04:15:00_ARU"
"157","CARIB_A2","CARIB","A","2","7/5/2019","04:15:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",5.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CARIB_A2_7/5/2019_04:15:00_ARU"
"158","CARIB_A2","CARIB","A","2","7/12/2019","04:00:00","PISI","Spinus_pinus","Pine Siskin",0,2,0,0,"No audio quality issues",1,"ONE","Call",7.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CARIB_A2_7/12/2019_04:00:00_ARU"
"159","CARIB_A2","CARIB","A","2","7/12/2019","04:00:00","PISI","Spinus_pinus","Pine Siskin",0,2,0,0,"No audio quality issues",2,"ONE","Call",15.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CARIB_A2_7/12/2019_04:00:00_ARU"
"160","CARIB_A3","CARIB","A","3","7/7/2019","07:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",0,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","CARIB_A3_7/7/2019_07:45:00_ARU"
